,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
289,Route de Clermont,NERIS LES BAINS,Not available,"1,224",03310,"1,387","1,420",03
290,ROUTE DE MOULINS,Lurcy-Lévis,Not available,"1,205",03320,"1,358","1,391",03
291,Avenue Jean Jaurès,Cérilly,Not available,"1,259",03350,"1,455",Not available,03
292,Faubourg de Moulins,AINAY-LE-CHATEAU,"1,300","1,210",03360,"1,370",Not available,03
293,RELAIS DES TARTASSES,LA CHAPELAUDE,"1,409","1,305",03380,Not available,"1,519",03
294,Rue Calaubys,HURIEL,Not available,"1,238",03380,"1,404","1,424",03
295,2 rue des artisan,MONTMARAULT,Not available,Not available,03390,Not available,Not available,03
296,ROUTE DE MOULINS,MONTMARAULT,Not available,"1,229",03390,"1,379","1,425",03
297,"28, route de Lyon",YZEURE,"1,399","1,305",03400,Not available,"1,509",03
298,Route de Montbeugny,YZEURE,Not available,"1,209",03400,"1,359","1,410",03
299,28 Rue Bergeron-Vebret,Yzeure,Not available,"1,299",03400,"1,479","1,509",03
300,65 Avenue des Martyrs,MONTLUCON-DOMERAT,"1,319","1,219",03410,"1,369","1,395",03
301,ROUTE DE LIMOGES,Domérat,Not available,Not available,03410,Not available,Not available,03
302,ROUTE DE PARIS,SAINT-VICTOR,Not available,"1,317",03410,"1,497","1,527",03
303, Boulevard Victor Hugo,DOMéRAT,Not available,"1,239",03410,"1,405","1,425",03
304,61 avenue des Martyrs,DOMERAT,"1,379","1,239",03410,Not available,"1,479",03
305,Rue de la Chevêche,Domérat,"1,319","1,219",03410,"1,359","1,395",03
306,Lieu-dit La Loue,Saint-Victor,"1,319","1,219",03410,"1,359","1,395",03
307,Route de Hérisson,COSNE-D'ALLIER,Not available,"1,219",03430,"1,369","1,399",03
308,ZA LES VARENNES,EBREUIL,Not available,"1,278",03450,"1,424","1,464",03
309,RN9,SAINT-POURçAIN-SUR-SIOULE,Not available,Not available,03500,Not available,Not available,03
310,Route de Montmarault,SAINT-POURçAIN-SUR-SIOULE,Not available,"1,199",03500,"1,369","1,414",03
311,Quartier Tivoli,SAINT-POURCAIN-SUR-SIOULE,"1,394","1,305",03500,Not available,"1,504",03
312,4 RUE ARMAND QUEROY,SAULCET,Not available,"1,349",03500,"1,499","1,529",03
313,Route de Gannat,Saint-Pourçain-sur-Sioule,"1,319","1,199",03500,"1,369",Not available,03
314,RN 9,Saint-Pourçain-sur-Sioule,"1,319","1,204",03500,Not available,"1,409",03
315,Avenue Edouard Vaillant,COMMENTRY,Not available,"1,209",03600,"1,387","1,409",03
316,LA BRANDE MALICORNE,COMMENTRY,"1,349","1,209",03600,"1,387","1,409",03
317,12 Rue Ambroise Croizat,DéSERTINES,Not available,Not available,03630,Not available,Not available,03
318,12 RUE AMBROISE CROIZAT,DESERTINES,"1,319","1,214",03630,Not available,"1,399",03
319,51 RUE DE LA REPUBLIQUE,DESERTINES,Not available,"1,209",03630,"1,369","1,399",03
320,22 avenue de la République,BELLERIVE-SUR-ALLIER,"1,399","1,305",03700,Not available,"1,509",03
321,Avenue du General de Gaulle,BELLERIVE-SUR-ALLIER,Not available,"1,209",03700,"1,384","1,414",03
322,Avenue des Portes Occitanes,Gannat,Not available,"1,218",03800,"1,377","1,400",03
323, Avenue de la Gare,GANNAT,"1,399","1,219",03800,Not available,"1,400",03
324,6 Avenue P.Mendes france,GANNAT,"1,399","1,305",03800,Not available,"1,509",03
325,77 rue des Capucins,GANNAT,"1,399","1,305",03800,Not available,"1,509",03
326,12 avenue des Portes Occitanes,Gannat,Not available,"1,219",03800,"1,364",Not available,03
327,ROUTE DE MARSEILLE,DIGNE-LES-BAINS,Not available,"1,204",04000,"1,339","1,394",04
328,39 AV DE VERDUN,Digne-les-Bains,"1,339","1,213",04000,Not available,"1,419",04
329,8 avenue du 8 Mai 1945,Digne-les-Bains,"1,296","1,207",04000,"1,339",Not available,04
330,9 avenue des Plantiers BP201,SISTERON,"1,329","1,209",04100,"1,389",Not available,04
331,Route de Sisteron,Manosque,"1,275","1,173",04100,"1,320","1,354",04
332,214 Avenue Frédéric Mistral,MANOSQUE,Not available,Not available,04100,Not available,Not available,04
333,Route de Volx,MANOSQUE,"1,275","1,173",04100,Not available,"1,354",04
334,RN 96,MANOSQUE,Not available,Not available,04100,Not available,Not available,04
335,Avenue Mestre Raoul Arnaud,Manosque,Not available,"1,239",04100,"1,419","1,439",04
336,214 AV. FREDERIC MISTRAL,MANOSQUE,"1,399","1,279",04100,Not available,"1,509",04
337,RN96 - CHEMIN DES PLANTIERS,MANOSQUE,"1,292","1,182",04100,Not available,"1,375",04
338,ZI St JosephBP335,MANOSQUE,"1,280","1,174",04103,Not available,"1,363",04
339,Rue Principale,LA PALUD-SUR-VERDON,Not available,"1,265",04120,"1,409",Not available,04
340,Route Digne,CASTELLANE,"1,409","1,239",04120,Not available,"1,449",04
341,Boulevard Saint Michel,Castellane,Not available,"1,299",04120,"1,469","1,499",04
342,AUTOROUTE A 51 AIRE DE MANOSQUE,Volx,Not available,Not available,04130,Not available,Not available,04
343,AUTOROUTE A51 AIRE DE MANOSQUE EST,Volx,Not available,Not available,04130,Not available,Not available,04
344,AUTOROUTE A51 AIRE DE VOLX OUEST,Volx,Not available,Not available,04130,Not available,Not available,04
345,AUTOROUTE A51 - AIRE DE VOLX OUEST,VOLX,"1,464","1,364",04130,Not available,"1,574",04
346,AUTOROUTE A51 - AIRE DE MANOSQUE,VOLX,"1,474","1,364",04130,Not available,"1,584",04
347,LIEUDIT PRAS GAVOUETS ZONE ARTISANALE B,Seyne-les-Alpes,Not available,"1,229",04140,"1,399","1,429",04
348,LE BELVEDERE - RN 96,CHâTEAU-ARNOUX-SAINT-AUBAN,Not available,Not available,04160,Not available,Not available,04
349,70 Avenue du Général de Gaulle,Château-Arnoux-Saint-Auban,Not available,"1,399",04160,"1,559",Not available,04
350,Avenue du Jas,CHâTEAU-ARNOUX-SAINT-AUBAN,Not available,"1,259",04160,"1,399","1,429",04
351,LE BELVEDERE - RN 96,CHATEAU ARNOUX,"1,304","1,212",04160,Not available,"1,409",04
352,Route de Nice,Saint-André-les-Alpes,Not available,Not available,04170,Not available,Not available,04
353,RN 202,SAINT-ANDRé-LES-ALPES,Not available,"1,410",04170,"1,580","1,610",04
354,Route de Nice,Saint-André-les-Alpes,"1,360","1,240",04170,Not available,Not available,04
355,Rue de l'Anonciade,Les Mées,Not available,"1,205",04190,"1,375","1,395",04
356,3 AV. DE LA LIBERATION,Sisteron,Not available,Not available,04200,Not available,Not available,04
357,route de Sisteron ,PEIPIN,"1,312","1,209",04200,Not available,"1,406",04
358,aire aubignosc,Aubignosc,"1,474","1,374",04200,Not available,"1,554",04
359,10 AVENUE DE LA LIBERATION,SISTERON,Not available,"1,239",04200,"1,409","1,439",04
360,3 AVENUE DE LA LIBERATION,Sisteron,"1,389","1,275",04200,Not available,"1,499",04
361,50 allée des Genêts BP 200,SISTERON,"1,299","1,189",04204,"1,359","1,379",04
362,6 rd MANOSQUE,VALENSOLE,Not available,Not available,04210,Not available,Not available,04
363, Chemin du Riou,VALENSOLE,Not available,Not available,04210,Not available,Not available,04
364,Rue des Tapis,Valensole,Not available,"1,249",04210,"1,419",Not available,04
365,3 CHEMIN DU RIOU,VALENSOLE,Not available,"1,290",04210,"1,490","1,560",04
366,CD 908 LE CASTAGNERET,ANNOT,Not available,"1,209",04240,"1,389",Not available,04
367,Lieu-dit Bouchier,Allos,Not available,"1,350",04260,"1,550","1,570",04
368,"ZA du Haut Moulin, quartier de la gare",Céreste,"1,311","1,160",04280,Not available,"1,378",04
369,Quartier Beaudine Centre Commercial Les 3 Routes,Forcalquier,Not available,"1,219",04300,"1,359","1,409",04
370,Avenue des Chalus,Forcalquier,"1,325","1,215",04300,Not available,"1,399",04
371,9 avenue Saint-Promasse,FORCALQUIER,Not available,Not available,04300,Not available,Not available,04
372,STATION AVIA RN 4202,Entrevaux,Not available,"1,200",04320,"1,360","1,380",04
373,RN 85,Barrême,Not available,"1,220",04330,"1,370","1,410",04
374,QUARTIER SAINT JEAN,MOUSTIERS-SAINTE-MARIE,Not available,"1,300",04360,"1,480",Not available,04
375,RN208,Villars-Colmars,Not available,"1,410",04370,"1,590",Not available,04
376,"27, avenue A. Signoret",Barcelonnette,"1,424","1,284",04400,Not available,"1,534",04
377,49 Avenue des trois frères Arnaud,Barcelonnette,Not available,"1,284",04400,"1,444","1,534",04
378,Place Aimé Gassier,BARCELONNETTE,"1,397","1,264",04400,Not available,"1,468",04
379,Terres Neuves. St Pons,BARCELONNETTE,Not available,"1,264",04400,"1,419","1,468",04
380,Route de Marseilles,Riez,Not available,"1,350",04500,"1,490","1,520",04
381,ROUTE DE MARSEILLE,RIEZ,Not available,Not available,04500,Not available,Not available,04
382,Quartier Samson,Riez,"1,353","1,231",04500,Not available,"1,431",04
383,RN 85,Mallemoisson - Les Grillons,Not available,"1,240",04510,"1,380","1,430",04
384,Route nationale 96,CHâTEAU-ARNOUX-SAINT-AUBAN,Not available,"1,279",04600,"1,429","1,489",04
385,Avenue Charles Richaud,ORAISON,Not available,Not available,04700,Not available,Not available,04
386,route La Brillanne,ORAISON,Not available,"1,229",04700,"1,379","1,419",04
387,RN 96 CENTRE COMMERCIAL LE PLAN,LA BRILLANNE,Not available,"1,209",04700,"1,379","1,409",04
388,Avenue Charles Richaud,Oraison,"1,389","1,279",04700,Not available,"1,499",04
389,46 Avenue des Alpes,GRéOUX-LES-BAINS,"1,414","1,309",04800,Not available,"1,524",04
390,28 Boulevard d'Orient,Gap,"1,325","1,205",05000,Not available,"1,395",05
391,46 Avenue de Provence,GAP,Not available,Not available,05000,Not available,Not available,05
392,ROUTE DE BARCELONNETTE,Gap,"1,319","1,199",05000,Not available,"1,389",05
393,Route des Fauvins,Gap,"1,319","1,199",05000,"1,359","1,389",05
394,10 Avenue du Commandant Dumont,Gap,Not available,"1,199",05000,"1,399","1,429",05
395, Avenue de Provence,GAP,"1,331","1,199",05000,Not available,"1,401",05
396,10 Avenue Guillaume Farel,GAP,Not available,Not available,05000,Not available,Not available,05
397,10 Avenue Guillaume Farel,Gap,Not available,Not available,05000,Not available,Not available,05
398,46 AV. DE PROVENCE,GAP,"1,398","1,295",05000,Not available,"1,508",05
399,10 AV.GUILLAUME FAREL,GAP,"1,398","1,295",05000,Not available,"1,508",05
400,9 Route de Gap,Briançon,Not available,"1,339",05100,"1,509","1,539",05
401,CENTRE COMMERCIAL SUD,BRIANCON,Not available,"1,209",05100,"1,385","1,442",05
402,AVENUE DU DAUPHINE,BRIANCON,Not available,Not available,05100,Not available,Not available,05
403,Ave du Dauphiné,BRIANçON,Not available,Not available,05100,Not available,Not available,05
404,AV. DU DAUPHINE,BRIANCON,"1,329","1,222",05100,Not available,"1,442",05
405,PLACE DE LA MAIRIE,L ARGENTIERE LA BESSEE,Not available,"1,199",05120,"1,359",Not available,05
406,RN 94 Lieu-dit Pont la Lame,Saint-Martin-de-Queyrières,"1,325","1,209",05120,"1,385",Not available,05
407,Avenue de Provence,Tallard,Not available,Not available,05130,Not available,Not available,05
408,ZAE DE L AEROPOLE,Tallard,"1,319","1,199",05130,Not available,"1,389",05
409,AVENUE DE PROVENCE,TALLARD,Not available,"1,209",05130,"1,389","1,409",05
410,Avenue de la Combe d'Or,SAVINES-LE-LAC,Not available,"1,218",05160,"1,398","1,418",05
411,Lieu dit Les Graves,REMOLLON,"1,319","1,198",05190,"1,379",Not available,05
412,Lieu-dit Entraigues,Embrun,"1,310","1,207",05200,"1,387","1,407",05
413,Route Nationale 94 Route Nationale 94,Baratier,"1,310","1,207",05200,Not available,"1,407",05
414,Lieu-dit Le Petit Puy,Embrun,Not available,Not available,05200,Not available,Not available,05
415,Le petit Lion,Baratier,Not available,Not available,05200,Not available,Not available,05
416,Avenue Justin Gras,EMBRUN,Not available,"1,265",05200,"1,449","1,476",05
417,Lieu-dit Petit Liou,Baratier,"1,394","1,289",05200,Not available,"1,504",05
418,"RD 1091 Lieu-dit ""Pré-Bagnols""",Le Monêtier-les-Bains,"1,325","1,209",05220,"1,385",Not available,05
419,Place de la Gare,Chorges,"1,310","1,207",05230,Not available,"1,407",05
420,LES FAURIES,La Bâtie-Neuve,Not available,"1,290",05230,"1,450",Not available,05
421,rn 94 la grande ile,Chorges,Not available,Not available,05230,Not available,Not available,05
422,RN 94 LA GRANDE ILE,CHORGES,"1,314","1,209",05230,Not available,"1,412",05
423,60 Rue de la Guisane,LA SALLE LES ALPES,"1,389","1,279",05240,Not available,"1,489",05
424,Station avia,La Salle les Alpes,Not available,"1,262",05240,"1,425","1,455",05
425,RN. 544 PLAINE DE CHABOTTES,Chabottes,"1,399","1,299",05260,Not available,"1,479",05
426,50 Avenue de Provence,LARAGNE-MONTéGLIN,"1,398","1,306",05300,"1,388","1,508",05
427,Rue du Moulin,LARAGNE-MONTéGLIN,Not available,"1,249",05300,"1,399","1,449",05
428,CENTRE COMMERCIAL LE PLAN,LARAGNE-MONTéGLIN,"1,319","1,199",05300,Not available,"1,389",05
429,Avenue Léon Trinquier,Eyguians,Not available,"1,299",05300,"1,468",Not available,05
430,RN 547,CHâTEAU VILLEVIEILLE,Not available,"1,360",05350,"1,540","1,580",05
431,route de gap,VEYNES,"1,319","1,209",05400,"1,379","1,399",05
432,1256 route de gap,Veynes,Not available,"1,389",05400,"1,499",Not available,05
433,Les Barraques RN85,LA FARE-EN-CHAMPSAUR,"1,278","1,209",05500,"1,385",Not available,05
434,SAINT MARCELLIN,Vars,Not available,"1,229",05560,"1,419","1,459",05
435,Le Villard,GUILLESTRE,Not available,"1,219",05600,"1,399","1,439",05
436,ROUTE NATIONALE,Saint-Clément-sur-Durance,Not available,"1,209",05600,"1,399","1,439",05
437,RN 94,EYGLIERS,"1,339","1,239",05600,"1,419","1,459",05
438, Porte du Queyras,GUILLESTRE,Not available,"1,215",05600,"1,399","1,439",05
439,LA GARE,SERRES,"1,339","1,219",05700,"1,379",Not available,05
440,RD 1075- quartier les Chambons,Serres,Not available,"1,295",05700,"1,459","1,499",05
441,57 Avenue Joseph Raybaud,NICE,Not available,Not available,06000,Not available,Not available,06
442,123 Boulevard Gambetta,Nice,Not available,Not available,06000,Not available,Not available,06
443,77 Promenade des Anglais,NICE,Not available,"1,269",06000,"1,399","1,479",06
444,1 Boulevard Tzarewitch,NICE,Not available,"1,279",06000,"1,409","1,489",06
445,10 Boulevard de l'Armée des Alpes,NICE,Not available,Not available,06000,Not available,Not available,06
446,PROMENADE CORNIGLION MOLINIER,NICE,Not available,Not available,06000,Not available,Not available,06
447,"26,28 QUAI GALLIENI",NICE,Not available,Not available,06000,Not available,Not available,06
448,39 AVENUE RAYMOND COMBOUL,Nice,Not available,Not available,06000,Not available,Not available,06
449,26 Avenue Gallieni,NICE,Not available,Not available,06000,Not available,Not available,06
450,29 BIS AVENUE PAUL ARENE,NICE,Not available,Not available,06000,Not available,Not available,06
451, Pont Vincent Auriol,NICE,Not available,Not available,06000,Not available,Not available,06
452,Boulevard Comte de Falicon,Nice,"1,449","1,319",06000,Not available,Not available,06
453,10 BOULEVARD ARMEE DES ALPES,NICE,"1,419","1,314",06000,Not available,"1,529",06
454,PONT VINCENT AURIOL,NICE,"1,439","1,314",06000,Not available,"1,549",06
455,29 BIS AV. PAUL ARENE,NICE,"1,409","1,309",06000,Not available,"1,519",06
456,"57, BD. J.RAYBAUD",NICE,"1,332","1,204",06000,Not available,"1,429",06
457,5-7-9 place Franklin,NICE,Not available,Not available,06000,Not available,Not available,06
458,123 boulevard GAMBETTA,Nice,Not available,Not available,06000,Not available,Not available,06
459,123 Boulevard Gambetta,Nice,"1,439","1,309",06000,Not available,Not available,06
460,5-9 Place Franklin,Nice,"1,439","1,309",06000,Not available,Not available,06
461, Boulevard Comte de Falicon,NICE,Not available,Not available,06100,Not available,Not available,06
462,63 Boulevard Gorbella,NICE,Not available,Not available,06100,Not available,Not available,06
463,63 Boulevard Gorbella,NICE,"1,448","1,318",06100,Not available,"1,548",06
464,Boulevard Jean Moulin,LE CANNET,Not available,Not available,06110,Not available,Not available,06
465,Boulevard Carnot,Le Cannet,Not available,"1,269",06110,"1,409","1,499",06
466,150 AVENUE DU CAMPON,Le Cannet,"1,348","1,209",06110,Not available,"1,434",06
467,"480, av. du Général De Gaulle",LE CANNET,"1,379","1,239",06110,Not available,"1,459",06
468,46 Avenue Franklin Roosevelt,Le Cannet,"1,339","1,211",06110,"1,351","1,418",06
469,14 ch des Campelières,LE CANNET,Not available,Not available,06110,Not available,Not available,06
470,Chemin des Campelières,Le Cannet,"1,439","1,297",06110,Not available,"1,549",06
471,BOULEVARD JEAN MOULIN,LE CANNET,"1,304","1,179",06110,Not available,"1,414",06
472,158 route de cannes,GRASSE,Not available,"1,185",06130,"1,329","1,360",06
473,130 Route de la Marigarde,GRASSE,Not available,Not available,06130,Not available,Not available,06
474,basse corniche,BEAULIEU-SUR-MER,Not available,Not available,06130,Not available,Not available,06
475,"1, RUE CASTELLARAS",Grasse,"1,479","1,339",06130,Not available,"1,464",06
476,"13,ROUTE DE DRAGUIGNAN",Grasse,"1,439","1,299",06130,Not available,"1,449",06
477,CHEMIN DE L'ORME,Grasse,Not available,"1,184",06130,"1,328","1,359",06
478,35 Avenue de la Libération,Grasse,"1,329","1,193",06130,Not available,"1,391",06
479,111 Route de la Paoute,GRASSE,"1,439","1,299",06130,Not available,"1,449",06
480,976 AVENUE RHIN ET DANUBE,Vence,Not available,Not available,06140,Not available,Not available,06
481,891 ROUTE DE ST PAUL,VENCE,"1,423","1,299",06140,Not available,"1,533",06
482,976 avenue rhin et danube,vence,"1,403","1,279",06140,Not available,"1,502",06
483,56 Avenue du Docteur Raymond Picaud,CANNES,Not available,Not available,06150,Not available,Not available,06
484,140 Av. Francis Tonner,CANNES,"1,359","1,229",06150,Not available,"1,459",06
485,Avenue Francis Tonner,CANNES,"1,319","1,192",06150,Not available,"1,420",06
486,AERODROME CANNES MANDELIEU,Cannes,Not available,Not available,06150,Not available,Not available,06
487,1 AV.VICTOR HUGO,Cannes,"1,299","1,175",06150,Not available,"1,439",06
488,AEROPORT CANNES MANDELIEU RN 7,CANNES LA BOCCA,"1,324","1,187",06150,Not available,"1,425",06
489,56 Avenue du Dr Raymond Picaud,CANNES LA BOCCA,"1,438","1,308",06150,Not available,"1,558",06
490,Z.I. Les Tourrades,Cannes,Not available,"1,186",06156,"1,358","1,425",06
491,122 Boulevard Raymond Poincaré,Antibes,Not available,"1,318",06160,"1,488","1,518",06
492,171 Avenue Louis Pasteur,Roquebrune-Cap-Martin,"1,439","1,329",06190,Not available,"1,529",06
493,175 Avenue Louis Pasteur,ROQUEBRUNE-CAP-MARTIN,Not available,Not available,06190,Not available,Not available,06
494,83 AVE DE LA COTE D'AZUR,ROQUEBRUNECAPMARTIN,Not available,Not available,06190,Not available,Not available,06
495,175 AVENUE PASTEUR - RD 6007,ROQUEBRUNE CAP MARTIN,"1,385","1,235",06190,Not available,"1,465",06
496,83 AVE DE LA COTE D'AZUR,Roquebrune-Cap-Martin,"1,460","1,340",06190,Not available,"1,570",06
497,217 Promenade des Anglais,NICE,Not available,Not available,06200,Not available,Not available,06
498, Avenue Saint-Augustin,NICE,Not available,Not available,06200,Not available,Not available,06
499,61 Boulevard Napoléon Iii,Nice,"1,469","1,349",06200,Not available,Not available,06
500,280 Route de Grenoble,NICE,Not available,Not available,06200,Not available,Not available,06
501,"PROMENADE DES ANGLAIS, SQUARE KIRCHNER",NICE,Not available,Not available,06200,Not available,Not available,06
502,58 Boulevard René Cassin,Nice,Not available,Not available,06200,Not available,Not available,06
503,31 Avenue de Bellet,Nice,Not available,Not available,06200,Not available,Not available,06
504, Route de Grenoble,Nice,"1,326","1,184",06200,Not available,"1,399",06
505,61 Avenue Sainte-Marguerite,NICE,Not available,Not available,06200,Not available,Not available,06
506,280 Route de Grenoble,NICE,Not available,Not available,06200,Not available,Not available,06
507,31 Avenue de Bellet,Nice,Not available,Not available,06200,Not available,Not available,06
508,104 Boulevard René Cassin,Nice,Not available,Not available,06200,Not available,Not available,06
509,61 Avenue Sainte-Marguerite,Nice,"1,458","1,348",06200,Not available,"1,578",06
