,Adresse,City,Postal_Code,iD
10187,108 Boulevard Émile Zola,HOUILLES,78800,78
10188,134 Boulevard Henri Barbusse,HOUILLES,78800,78
10189,84 Boulevard Henri Barbusse,HOUILLES,78800,78
10190,138 BOULEVARD JEAN JAURES,Houilles,78800,78
10191,136 RUE HENRI BARBUSSE,HOUILLES,78800,78
10192,"233, Avenue de Paris",Juziers,78820,78
10193,Rue des Voies Vaches,FRENEUSE,78840,78
10194,2 Rue Charles de Gaulle,FRENEUSE,78840,78
10195,PLACE JOEL LE THEULE,MONTIGNY-LE-BRETONNEUX,78885,78
10196,29 ROUTE DE LA GARE,Garancières,78890,78
10197,Route de Béhoust,Orgerus,78910,78
10198,Rue du Marcault,Ecquevilly,78920,78
10199, Chemin du Roy,LA QUEUE-LES-YVELINES,78940,78
10200,"55, Route d'Andresy",Carrières-sous-Poissy,78955,78
10201,RUE AUX FLEURS,Voisins-le-Bretonneux,78960,78
10202,CD 36,Voisins-le-Bretonneux,78960,78
10203,6 AVENUE DE LA GARE,MéZIèRES-SUR-SEINE,78970,78
10204,31 rue René Dhal,Bréval,78980,78
10205,39 ROUTE DE MANTES,LONGNES,78980,78
10206,Rond point de l'hotel de ville,ÉLANCOURT,78990,78
10207, Rue du Fond des Roches,ÉLANCOURT,78990,78
10208,34 Route de Trappes,ELANCOURT,78990,78
10209,L Agiot rte Nationale 10,Élancourt,78990,78
10210,ROND-POINT DES SEPT MARES,ELANCOURT,78990,78
10211,80 Avenue Saint-Jean d'Angély,NIORT,79000,79
10212,Boulevard de l'Atlantique,NIORT,79000,79
10213,222 Avenue de Paris,NIORT,79000,79
10214,226 Avenue de la Rochelle,Niort,79000,79
10215,232 Avenue de Paris,Niort,79000,79
10216,122 Avenue de la Rochelle,NIORT,79000,79
10217,202 Avenue de la Rochelle,Niort,79000,79
10218,358 Route d'Aiffres,NIORT,79000,79
10219,5 Rue Jules Ferry,Niort,79000,79
10220,130 Avenue de Nantes,NIORT,79000,79
10221,202 Avenue de la Rochelle,NIORT,79000,79
10222,122 AVENUE DE LA ROCHELLE,NIORT,79000,79
10223,68 Rue de Fontenay,Niort,79004,79
10224,c commercial geant casino route de paris,NIORT CEDEX 9,79025,79
10225,"580, avenue de Paris",Niort,79025,79
10226,BD PORT GENTIL,THOUARS,79100,79
10227,50 Route de Parthenay,SAINT-JEAN-DE-THOUARS,79100,79
10228,Route de Saumur,THOUARS,79100,79
10229,22 Boulevard Jacques Menard,THOUARS,79100,79
10230,17 Place Cail,CHEF-BOUTONNE,79110,79
10231,55 route de Niort,FONTENILLE-ST-MARTIN-D'ENTRAIGUE,79110,79
10232,6 avenue Louis Doignon,CHEF-BOUTONNE,79110,79
10233,23 route de Melle,LEZAY,79120,79
10234,PLACE DU MARCHE,SECONDIGNY,79130,79
10235,BOULEVARD GEORGES POMPIDOU,Cerizay,79140,79
10236,Avenue de la Gare,CERIZAY,79140,79
10237,Avenue Camille Jouffrault,Argenton-les-Vallées,79150,79
10238,16 ROUTE DE NIORT,COULONGES-SUR-L'AUTIZE,79160,79
10239,A83 - AIRE DE LA CANEPETIERE,Faye-sur-Ardin,79160,79
10240,AUTOROUTE A83 AIRE DE LA CHATEAUDRIE,Villiers-en-Plaine,79160,79
10241,Rue de la Gare,COULONGES-SUR-L'AUTIZE,79160,79
10242,Avenue de Royan,Brioux-sur-Boutonne,79170,79
10243,659 Route de Paris,CHAURAY,79180,79
10244,"659, RTE DE PARIS",CHAURAY,79180,79
10245,245 BOULEVARD DES TILLEULS,CHAURAY,79180,79
10246, Route de Montalembert,SAUZé-VAUSSAIS,79190,79
10247,1 Avenue François Mitterrand,Parthenay,79200,79
10248,Route de Bressuire,CHâTILLON-SUR-THOUET,79200,79
10249,BOULEVARD DU THOUET,Châtillon-sur-Thouet,79200,79
10250,20 Boulevard Georges Clemenceau,PARTHENAY,79200,79
10251,27 AVENUE PIERRE ABELIN,CHATELLERAULT,79200,79
10252,46 route de ST-MAIXENT,POMPAIRE,79200,79
10253,58 RUE LEONARD DE VINCI,PARTHENAY,79208,79
10254,Rue de la Distillerie,Mauzé-sur-le-Mignon,79210,79
10255,"50, RUE DE LA GRANGE LUCAS",CHAMPDENIERS-SAINT-DENIS,79220,79
10256,AUTOROUTE A 10,Vouillé,79230,79
10257,AUTOROUTE A 10,Aiffres,79230,79
10258,1675 Route de Niort,AIFFRES,79230,79
10259,A10 Aire de Poitou Charentes,Aiffres,79230,79
10260,AUTOROUTE A10 - AIRE DE POITOU CHARENTE,VOUILLE,79230,79
10261,Rue de la Taillée,L'Absie,79240,79
10262,2 rue de la taillee,L'Absie,79240,79
10263,LES 2 VILLAGES,NUEIL-LES-AUBIERS,79250,79
10264, Allée de la Communauté,LA CRèCHE,79260,79
10265,27 Boulevard de l'Europe,BRESSUIRE,79300,79
10266,13 Rue des Joncs,Bressuire,79300,79
10267, Boulevard de Thouars,BRESSUIRE,79300,79
10268,ECHANGEUR NORD,MAZIERES EN GATINE,79310,79
10269,20 AVENUE DE PARIS,Moncoutant,79320,79
10270,Avenue des Platanes,SAINT-VARENT,79330,79
10271,1 impasse des Acacias,BEAUVOIR-SUR-NIORT,79360,79
10272,22 rue des Acacias ,Celles-sur-Belle,79370,79
10273,39 rue rené gaillard,Mougon,79370,79
10274,30 Place de l#039;Hôtel de Ville,Thénezay,79390,79
10275,30 Place de l'Hôtel de Ville,THENEZAY,79390,79
10276,RN 11 - ROUTE DE NIORT,AZAY-LE-BRûLé,79400,79
10277,la Plaine d'Azia,Azay-le-Brûlé,79400,79
10278,7 voie Charles VII,Saint-Maixent-l'École,79400,79
10279,RUE DE LA SABLIERE,ÉCHIRé,79410,79
10280,23 ROUTE DE BRESSUIRE,La Chapelle-Saint-Laurent,79430,79
10281,AV DU MARAIS POITEVIN,Magné,79460,79
10282,Route de Limoges,MELLE,79500,79
10283, Avenue Clément Pineau,SAINT-LéGER-DE-LA-MARTINIèRE,79500,79
10284,D948,Chail,79500,79
10285,LA COLONNE,MELLE,79500,79
10286,41 route de Poitiers ,Saint-Léger-de-la-Martinière,79500,79
10287,Avenue de Nantes à Limoges,Melle,79500,79
10288,Rue du Pont Cadoret,Argenton-les-Vallées,79510,79
10289,11 route de Thouars,Saint-Jouin-de-Marnes,79600,79
10290,Route de Poitiers,Airvault,79600,79
10291,38 route de Poitiers,MAULEON,79700,79
10292,autoroute A10,PAMPROUX,79800,79
10293,A10 Aire de Rouillé Pamproux,LA MOTHE-SAINT-HéRAY,79800,79
10294,A10 AIRE DE ROUILLE PAMPROUX SUD,Pamproux,79800,79
10295,AUTOROUTE A10 - AIRE DE ROUILLÉ PAMPROUX NORD,PAMPROUX,79800,79
10296,Route de Saint-Maixent,La Mothe-Saint-Héray,79800,79
10297,81 Route d'Abbeville,AMIENS,80000,80
10298,45 Rue de Rouen,Amiens,80000,80
10299,7 Boulevard du Port d'Aval,AMIENS,80000,80
10300,AIRE DE VILLERS BRETONNEUX,Villers-Bretonneux,80000,80
10301,BOULEVARD DE ROUBAIX,Amiens,80000,80
10302,28 Place du Maréchal Foch,Amiens,80000,80
10303,160 Chaussée Jules Ferry,Amiens,80000,80
10304,495 Route d'Abbeville,Amiens,80000,80
10305,46 Rue Jules Barni,Amiens,80000,80
10306,Rue Alexandre Dumas,AMIENS,80000,80
10307,7 BD DU PORT D'AVAL,AMIENS,80000,80
10308,495 ROUTE D ABBEVILLE,AMIENS,80000,80
10309,190 Chaussée Jules Ferry,AMIENS,80000,80
10310,Route de Paris,Dury,80044,80
10311,7 Avenue Roger Dumoulin,AMIENS,80046,80
10312,7 AVENUE R.DUMOULIN,AMIENS CEDEX 2,80046,80
10313, Rue Marivaux,AMIENS,80080,80
10314,190 Chaussée Jules Ferry,AMIENS,80090,80
10315, Rue Pierre Rollin,AMIENS,80090,80
10316,190 Chaussée Jules Ferry,Amiens,80090,80
10317,RUE DES CORDELIERS,ABBEVILLE,80100,80
10318,Avenue Vincent Auriol,ABBEVILLE,80100,80
10319,1 RUE DE LA MAIRIE,NOUVION,80100,80
10320,3 Place de l'Amiral Courbet,Abbeville,80100,80
10321,205 Boulevard de la République,Abbeville,80100,80
10322,213 Boulevard de la République,Abbeville,80100,80
10323,"10, ROUTE D'HESDIN",ABBEVILLE,80100,80
10324,205 BLD DE LA REPUBLIQUE,ABBEVILLE,80100,80
10325,Route de Thennes,MOREUIL,80110,80
10326,Route de Thennes,MOREUIL,80110,80
10327,rue des pommiers,QUEND,80120,80
10328,"31, Rue du Moulin",RUE,80120,80
10329,Rue du Moulin,RUE,80120,80
10330,RUE PORTE DE BECRAY,Rue,80120,80
10331,12 Avenue du Parc,Friville-Escarbotin,80130,80
10332,RN-1,BUIGNY-SAINT-MACLOU,80132,80
10333,5 rue du hamel,SAINT-RIQUIER,80135,80
10334,Avenue de la Defense Passive,RIVERY,80136,80
10335, Rue Thuillier Delambre,RIVERY,80136,80
10336,AUTOROUTE A 28,Le Translay,80140,80
10337,AUTOROUTE A 28,Le Translay,80140,80
10338,les Quarante,Oisemont,80140,80
10339,Route de Rue,CRECY-EN-PONTHIEU,80150,80
10340,"1, place du Général de Gaulle",Conty,80160,80
10341, Rue Henri Dunant,Conty,80160,80
10342,20 Rue Vauvillers,ROSIèRES-EN-SANTERRE,80170,80
10343,Pôle Activité du Pays Neslois - Route de Rouy,NESLE,80190,80
10344,Route de Rouy,NESLE,80190,80
10345,A1 AIRE DE ASSEVILLERS EST,ASSEVILLERS,80200,80
10346,Avenue des Australiens,Péronne,80200,80
10347,2 route de Paris,PERONNE,80200,80
10348,35 Rue du Faubourg-de-Bretagne,PéRONNE,80200,80
10349,AUTOROUTE A 1,Péronne,80200,80
10350,21 Rue Jean Toeuf,Péronne,80200,80
10351,A1- AIRE DE ASSEVILLERS EST,Assevillers,80200,80
10352,28 avenue des australiens,Péronne,80200,80
10353,Autoroute A1 - Aire d'Assevillers Est,Péronne,80200,80
10354,43 RUE VICTOR HUGO,FEUQUIèRES-EN-VIMEU,80210,80
10355,ZONE INDUSTRIELLE,FEUQUIèRES-EN-VIMEU,80210,80
10356,90 RUE CHARLES DE GAULLE,GAMACHES,80220,80
10357,Rue Charles de Gaulle,Gamaches,80220,80
10358,Avenue du Président Roosevelt,Bouttencourt,80220,80
10359,208 Route d'Abbeville,Saint-Valery-sur-Somme,80230,80
10360,Rue Cavée Lévesque,Saint-Valery-sur-Somme,80230,80
10361,HAMEAU DE PINCHEFALISE,Boismont,80230,80
10362,208 route d'Abbeville,SAINT VALERY SUR SOMME,80230,80
10363, Rue du Nouveau Monde,ROISEL,80240,80
10364,Rue de Chirmont,AILLY-SUR-NOYE,80250,80
10365,Rue du Château d'Eau,Villers-Bocage,80260,80
10366,5 rue d'amiens,RAINNEVILLE,80260,80
10367,RD 933 Le Champs St Pierre,FLESSELLES,80260,80
10368,Route d'Abbeville,Airaines,80270,80
10369,RUE DU CAPITAINE FAY,POIX-DE-PICARDIE,80290,80
10370,6 Rue d'Hardivillers,Poix-de-Picardie,80290,80
10371,Aire de Croixrault,CROIXRAULT,80290,80
10372,Route de Bapeaume,ALBERT,80300,80
10373,164 Avenue du Général Faidherbe,ALBERT,80300,80
10374,CARREFOUR AMIENS Route de Doullens,AMIENS,80300,80
10375,Zone Commerciale chemin croisé de bellevue,ALBERT,80300,80
10376,164 AVENUE DU GENERAL FAIDHERBE,ALBERT,80300,80
10377,34 RUE ROGER SALENGRO,CHAULNES,80320,80
10378,Rue Henri Barbusse,LONGUEAU,80330,80
10379,RD 935- AVENUE DE LA VILLE IDEAL,LONGUEAU,80330,80
10380, Rue du Castel,BRAY-SUR-SOMME,80340,80
10381,3 RUE DU CASTEL,Bray-sur-Somme,80340,80
10382,zi route d'etinehem,Bray-sur-Somme,80340,80
10383,ZONE DE FROIDEVILLE,Mers-les-Bains,80350,80
10384,11 Rue de Canaples,Bernaville,80370,80
10385,21 RUE DES TAVERNES,VILLERS-BRETONNEUX,80380,80
10386,Route de Chauny,HAM,80400,80
10387,37 Route de Chauny,Ham,80400,80
10388,"80, rue de Paris",MUILLE-VILLETTE,80400,80
10389,184 RUE DU MARECHAL FOCH,CAYEUX SUR MER,80410,80
10390,Route de Ville le Marclet,FLIXECOURT,80420,80
10391,ZAC des Hauts du Val de Nievre,FLIXECOURT,80420,80
10392,Route de Vignacourt,FLIXECOURT,80420,80
10393,26 AVENUE DE LA LIBERATION,BEAUCAMPS-LE-VIEUX,80430,80
10394,"8 av ,Philéas Fogg",AMIENS-GLISY,80440,80
10395,Rue Ambroise Croizat,Camon,80450,80
10396,Avenue du Général Leclerc,AULT,80460,80
10397,95 Rue Pierre Brossolette,Ailly-sur-Somme,80470,80
10398,2 Route de Normandie,Salouël,80480,80
10399,"1, rue Albert Camus",SALOUEL,80480,80
10400,Route de Taisnil,SALEUX,80480,80
10401,59 ROUTE D'AMIENS,DURY,80480,80
10402,Avenue du 8 Mai 1945,MONTDIDIER,80500,80
10403,1 Place du Maréchal Foch,MONTDIDIER,80500,80
10404,Rue de Roye,MONTDIDIER,80500,80
10405,1 Place du Maréchal Foch,Montdidier,80500,80
10406,rue du 8 mai,LONGPRé LES CORPS SAINTS,80510,80
10407,rue du 8 mai,LE CROTOY,80550,80
10408,Rue de Léalvillers,ACHEUX-EN-AMIéNOIS,80560,80
10409,Rue Joliot Curie,Dargnies,80570,80
10410,RUE JEAN MOULIN,Pont-Remy,80580,80
10411,Route d'Aumale,Morvillers-Saint-Saturnin,80590,80
10412,ROUTE DU TREPORT,GAUVILLE,80590,80
10413,Rue de Menchon,DOULLENS,80600,80
10414,Rue du Pont des 9 Moulins,Doullens,80600,80
10415,76 ROUTE FLANDRE DUNKERQUE,DOULLENS,80600,80
10416,Avenue Flandres Dunkerque,DOULLENS,80600,80
10417,Rue de la Gare,DOULLENS,80600,80
10418,17 ROUTE NATIONALE,Ailly-le-Haut-Clocher,80690,80
10419, Impasse du Moulin,ROYE,80700,80
10420,Autoroute du Nord,Roye,80700,80
10421,impasse du moulin,ROYE,80700,80
10422, Place de la République,Roye,80700,80
10423,rue st medard,ROYE,80700,80
10424,ZI IMPASSE DU MOULIN,ROYE,80700,80
10425,421 Avenue Louis Pasteur,DREUIL-LèS-AMIENS,80730,80
10426, Rue Hippolyte Noiret,FOUILLOY,80800,80
10427,RUE DE DEMUIN,VILLERS-BRETONNEUX,80800,80
10428,18 RUE AUGUSTE GINDRE,CORBIE,80800,80
10429,Rue Lucien Peyrat,BERTEAUCOURT-LES-DAMES,80850,80
10430,A16 - AIRE DE LA BAIE DE SOMME,SAILLY-FLIBEAUCOURT,80970,80
10431,AIRE DE LA BAIE DE SOMME A16,Sailly-Flibeaucourt,80970,80
10432,2 Rue Francisco Goya,ALBI,81000,81
10433,ROUTE DE CORDES,ALBI,81000,81
10434,RouTE DE Saint JUERY LA RENAUDIE,Albi,81000,81
10435,120 Avenue François Verdier,Albi,81000,81
10436,246 Avenue Colonel Teyssier,Albi,81000,81
10437,ZAC DE CANTEPAU,Albi,81000,81
10438,164 Avenue du Maréchal de Lattre de Tassigny,Albi,81000,81
10439,FONLABOUR,Albi,81000,81
10440,3 rue des trois buissons,Albi,81000,81
10441,105 ROUTE DE TEILLET,Albi,81000,81
10442,ZONE DU SIALA - ROUTE DE MAZAMET,CASTRES,81100,81
10443,185 Avenue de Roquecourbe,Castres,81100,81
10444,154 Avenue Charles de Gaulle,CASTRES,81100,81
10445,BOULEVARD CARNOT,Castres,81100,81
10446,1 avenue Georges Pompidou,CASTRES,81100,81
10447,"RUE FRANCOIS COUPERIN,C.C LAMEILHE",CASTRES,81100,81
10448,Boulevard Pierre Mendès France,Castres,81100,81
10449,Lieu-Dit Plombières,CASTRES,81100,81
10450,"10, Rue Albert Calmette",Castres,81115,81
10451,42 Avenue du Général de Gaulle,RéALMONT,81120,81
10452,27 Rue de la Bouriotte,Réalmont,81120,81
10453,Rue de la Sigalarie,Cagnac-les-Mines,81130,81
10454,RTE DE TOULOUSE D988,Marssac-sur-Tarn,81150,81
10455,23 avenue de Toulouse,Marssac-sur-Tarn,81150,81
10456,"6, avenue Alphonse Pacifique",SAINT- JUERY,81160,81
10457,70 Avenue Jean Jaurès,SAINT-JUéRY,81160,81
10458,ROUTE D ALBI,LIVERS-CAZELLES,81170,81
10459,9 Av de Carmaux,Mirandol-Bourgnounac,81190,81
10460,Le Puech,PAMPELONNE,81190,81
10461, Boulevard du Thoré,AUSSILLON,81200,81
10462,RN 112,MAZAMET,81200,81
10463,2 Allée des Auques,Aussillon,81200,81
10464,Le Bourg,Lalbarède,81220,81
10465,zone artisanale bel air,LACAUNE,81230,81
10466,Avenue de Naurois,LACAUNE,81230,81
10467,64 Av de Naurois,Lacaune,81230,81
10468,13 Avenue de Millau,Alban,81250,81
10469,13 Avenue de Millau,Alban,81250,81
10470,lieu dit ginestous,Alban,81250,81
10471,Route de Castres,BRASSAC,81260,81
10472, Chemin de Castres Ã  Brassac,BRASSAC,81260,81
10473,9 Boulevard Gambetta,LABRUGUIèRE,81290,81
10474,Route de l'Aéroport,Labruguière,81290,81
10475,Avenue du Maréchal Juin,GRAULHET,81300,81
10476, Avenue Rhin et Danube,GRAULHET,81300,81
10477,Zone Sirou,Graulhet,81300,81
10478,19 Avenue Marcel Pagnol,GRAULHET,81300,81
10479,ROUTE DE TOULOUSE,Lisle-sur-Tarn,81310,81
10480,LIEU DIT LES ROBERTES,Lisle-sur-Tarn,81310,81
10481,AVENUE DU LANGUEDOC,MURAT SUR VEBRE,81320,81
10482,254 Avenue des Terres Noires,SAINT-SULPICE,81370,81
10483,102 Route de Lavaur,SAINT-SULPICE,81370,81
10484,AVENUE AUGUSTE MILHES,SAINT SULPICE LA POINTE,81370,81
10485,Route de Carmaux,Lescure-d'Albigeois,81380,81
10486,150 Avenue d'Albi,BLAYE-LES-MINES,81400,81
10487,97 Avenue Albert Thomas,Carmaux,81400,81
10488,96 Avenue d'Albi,Blaye-les-Mines,81400,81
10489, Rue Henri Stendhal,CARMAUX,81400,81
10490,Route de Millau,Villefranche-d'Albigeois,81430,81
10491,QUAI DE LA TOUR DES RONDES,LAVAUR,81500,81
10492,12 Route de St Sulpice,Lavaur,81500,81
10493,Avenue Jacques Besse,Lavaur,81500,81
10494,ROUTE DE SAINT SULPICE,LAVAUR,81500,81
10495,Route de Caraman,LAVAUR,81500,81
10496,2 passage du verrier,Sorèze,81540,81
10497,ZA de la Prade,SOUAL,81580,81
10498,Route de Toulouse,GAILLAC,81600,81
10499,19 Avenue Rhin et Danube,Gaillac,81600,81
10500,zone de xansos route de Graulhet,BRENS,81600,81
10501,90 Avenue Saint-Exupéry,GAILLAC,81600,81
10502,ZA GARRIGUE LONGUE,MONTANS,81600,81
10503,CD 54 - RN 112 lieu dit Lagarrigue ,Bout-du-Pont-de-Larn,81660,81
10504,24 Avenue de Castres,Puylaurens,81700,81
10505,ROUTE DE REVEL,Puylaurens,81700,81
10506,Lieu-dit Saint-Martin,Puylaurens,81700,81
10507,11 Route de Toulouse,Saïx,81710,81
10508,11 BIS ROUTE DE TOULOUSE,SAIX,81710,81
10509,RD 988 - Plaine de Fongrave,RABASTENS,81800,81
10510,Route d'Albi,Rabastens,81800,81
10511,LIEU DIT L'HERMITAGE,Rabastens,81800,81
10512,1 Rue de Mélaudie,LE SEQUESTRE,81990,81
10513,Chemin de Cap Long,Le Sequestre,81990,81
10514,1 rue d'al causse,PUYGOUZON,81990,81
10515,ROUTE DE BORDEAUX,Montauban,82000,82
10516,350 Avenue de Toulouse,MONTAUBAN,82000,82
10517,Rue de l'Abbaye,Montauban,82000,82
10518,395 Avenue de Bordeaux,MONTAUBAN,82000,82
10519,970 Boulevard Blaise Doumerc,MONTAUBAN,82000,82
10520,445 Route du Nord - ZI AUSSONNE,Montauban,82000,82
10521, Avenue des Mourets,Montauban,82000,82
10522,284 Avenue Jean Moulin,MONTAUBAN,82000,82
10523,2 AV MARCEAU HAMECHER,MONTAUBAN,82000,82
10524,350 ROUTE DE TOULOUSE,MONTAUBAN,82000,82
10525,340 ROUTE DE BORDEAUX,MONTAUBAN,82000,82
10526,785 Avenue Jean Moulin,MONTAUBAN,82017,82
10527,1155 Avenue de l'Europe ZAC ALBASUD,MONTAUBAN,82020,82
10528, Route de Lafrançaise,CASTELSARRASIN,82100,82
10529,20 Avenue du Maréchal Leclerc,Castelsarrasin,82100,82
10530,1400 route de Moissac,Castelsarrasin,82100,82
10531,Route de Moissac,Castelsarrasin,82100,82
10532,ZAC du Barraouet,Castelsarrasin,82100,82
10533,Lieu dit Aulery,LAUZERTE,82110,82
10534,TRAVERS DE CAZES,Cazes-Mondenard,82110,82
10535,rue notre dame,Lavit,82120,82
10536,ZA LE RIVAL,Lafrançaise,82130,82
10537,Grande Rue d'Ardus,Lamothe-Capdeville,82130,82
10538,115 CHEMIN DE FONTALES,Saint-Antonin-Noble-Val,82140,82
10539, Avenue de Saint-Martin,Montaigu-de-Quercy,82150,82
10540,RD 926,PARISOT,82160,82
10541,Z.A. le Chirou,Caylus,82160,82
10542,126 Route d'Aucamville,Grisolles,82170,82
10543,Rn 20,POMPIGNAN,82170,82
10544,43 Avenue du Chasselas,Moissac,82200,82
10545,2 Boulevard du Quercy,Moissac,82200,82
10546,56 Avenue du Chasselas,MOISSAC,82200,82
10547,805 Chemin de La Mégère,MOISSAC,82200,82
10548,Route Départementale 927,MOISSAC,82200,82
10549,AIRE DE GARONNE A 62,Saint-Nicolas-de-la-Grave,82210,82
10550,route de castelmayran,Saint-Nicolas-de-la-Grave,82210,82
10551,LE VILLAGE,Vazerac,82220,82
10552,"1, AVENUE MARCEL LACASSAGNE",Septfonds,82240,82
10553,AUTOROUTE A 20,Montalzat,82270,82
10554,AUTOROUTE A20 - AIRE DE BOIS DE DOURRE,MONTALZAT,82270,82
10555,"3 Ter, Grand Rue",LA VILLE DIEU DU TEMPLE,82290,82
10556,centre commercial,Montbeton,82290,82
10557,12 Rue de Versailles,CAUSSADE,82300,82
10558,CHEMIN DEPARTEMENTAL 926,Monteils,82300,82
10559,ZI de Meaux - BP 119,CAUSSADE,82300,82
10560,116 AVENUE EDOUARD HERRIOT,CAUSSADE,82300,82
10561,60 RN 20,Albias,82350,82
10562,551 RN 20,Albias,82350,82
10563,Avenue Jean Jaurès,Labastide-Saint-Pierre,82370,82
10564, Avenue Jean Moulin,LABASTIDE-SAINT-PIERRE,82370,82
10565,Boulevard Victor Guilhem,VALENCE D'AGEN,82400,82
10566,Avenue de Bordeaux,VALENCE D'AGEN,82400,82
10567,rn113,VALENCE D'AGEN,82400,82
10568,avenue du midi,Golfech,82400,82
10569,Place JB CHAUMEIL,VALENCE D'AGEN,82400,82
10570,8 rue du stade,Saint Etienne de Tulmont,82410,82
10571,8 RUE DU MARCHE,SAINT ETIENNE DE TULMONT,82410,82
10572,38 RD 820,Réalville,82440,82
10573,A,GIMAT,82500,82
10574,Route du Blanc,Beaumont-de-Lomagne,82500,82
10575,ZAC DE BORDEVIEILLE,BEAUMONT DE LOMAGNE,82500,82
10576,"195, Route de Mas Grenier",VERDUN-SUR-GARONNE,82600,82
10577,CC LES SIGALERES - Av de Toulouse - CD 3,AUCAMVILLE,82600,82
10578,Lieu-dit Escoula,Verdun-sur-Garonne,82600,82
10579,Chemin de Naudun,Saint-Sardos,82600,82
10580,3 Avenue d'Auch,Montech,82700,82
10581,13 avenue de la Mouscane,Montech,82700,82
10582,R N 20 - AIRE DE NAUZE VERT,BRESSOLS,82710,82
10583,"Aire de Nauze Vert, RN 20",BRESSOLS,82710,82
10584, Rue des Marchats,NEGREPELISSE,82800,82
10585, Route de Montricoux,NEGREPELISSE,82800,82
10586,AV INFANTERIE DE MARINE,TOULON,83000,83
10587,283 Rue Henri Sainte-Claire Deville,TOULON,83000,83
10588,160 Avenue Georges Clemenceau,Toulon,83000,83
10589,Avenue E. LE BELLEGOU,TOULON,83000,83
10590,160 BOULEVARD G.CLEMENCEAU,TOULON,83000,83
10591,AV INFANTERIE DE MARINE,TOULON,83000,83
10592,322 AV.LE BELLEGOU RODE,TOULON,83000,83
10593,ROND POINT BONAPARTE,Toulon,83100,83
10594,508 Avenue du Maréchal Foch,Toulon,83100,83
10595,2338 Avenue Joseph Gasquet,TOULON,83100,83
10596,508 AVENUE FOCH,TOULON,83100,83
10597,Route de Bandol,SANARY-SUR-MER,83110,83
10598,RN 559,SANARY,83110,83
10599,164 Route du Plan-de-la-Tour,SAINTE-MAXIME,83120,83
10600,Place Jean Mermoz,SAINTE-MAXIME,83120,83
10601,24 bd jean moulin,SAINTE MAXIME,83120,83
10602,24 BOULEVARD JEAN MOULIN - RD559,SAINTE MAXIME,83120,83
10603,AUTOROUTE A 57,La Garde,83130,83
10604,1394 Avenue de Draguignan,LA GARDE,83130,83
10605,119 rue Pierre Revelli,LA GARDE,83130,83
10606,46 PLACE CLAUDE CHIAPPE,LA GARDE,83130,83
10607,zac des fontaines,Forcalqueiret,83136,83
10608,"3, Bd de la Libération",Garéoult,83136,83
10609,ZAC DE FRAY REDON,Rocbaron,83136,83
10610,ROUTE DE TOULON,LA ROQUEBRUSSANNE,83136,83
10611,Avenue de la Mer,SIX-FOURS-LES-PLAGES,83140,83
10612,333 Route des Sablettes,SIX-FOURS-LES-PLAGES,83140,83
10613,206 Plage de Bonnegrace,SIX-FOURS-LES-PLAGES,83140,83
10614,Avenue Maréchal Juin,Six-Fours-les-Plages,83140,83
10615,60 traverse Font de Fillol,SIX-FOURS-LES-PLAGES,83140,83
10616,RD 16 - 333 ROUTE DES SABLETTES,SIX FOURS LES PLAGES,83140,83
10617,206 PLAGE DE BONNEGRACE - RD559,SIX FOURS LES PLAGES,83140,83
10618,Avenue de la Libération,Forcalqueiret,83147,83
10619,1103 Avenue Dei Reganeu,Bandol,83150,83
10620,6 Route du Beausset,BANDOL,83150,83
10621,ROUTE DE L'UNIVERSITE,La Valette-du-Var,83160,83
10622,AV.DE L'UNIVERSITE,La Valette-du-Var,83160,83
10623,AUTOROUTE A 57,LA VALETTE-DU-VAR,83160,83
10624,Avenue Pasteur,LA VALETTE-DU-VAR,83160,83
10625,AUTOROUTE A 8,BRIGNOLES,83170,83
10626,.RN7,BRIGNOLES,83170,83
10627,AV DE LA LIBERATION,Brignoles,83170,83
10628,AUTOROUTE A8,BRIGNOLES,83170,83
10629,Carrefour de l'Europe,BRIGNOLES,83170,83
10630,Quartier St Jean,Brignoles,83170,83
10631,Route de Nice,Brignoles,83170,83
10632,Quartier Le LAOU,TOURVES,83170,83
10633,H.l.m. de la Route de Nice,BRIGNOLES,83170,83
10634,AUTOROUTE A8,BRIGNOLES,83170,83
10635,AUTOROUTE A8 - AIRE DE CAMBARETTE SUD - TERRASSES DE PROVENCE CENTRE,BRIGNOLES,83170,83
10636,55 Chemin de la Bouyère,OLLIOULES,83190,83
10637, Route de la Seyne,OLLIOULES,83190,83
10638,427 Avenue de la Résistance,Ollioules,83190,83
10639,LE PETIT PLAN,OLLIOULES,83190,83
10640,715 RTE DE LA SEYNE,OLLIOULES,83190,83
10641,620 Rue David,Toulon,83200,83
10642,Boulevard Briand,TOULON,83200,83
10643,95 Boulevard Général Brosset,TOULON,83200,83
10644,RN 97,SOLLIèS-VILLE,83210,83
10645,329 Route de la Crau,LA FARLèDE,83210,83
10646,Avenue Charles de Gaulle,LA FARLèDE,83210,83
10647,ZAC DE LA POULASSE,SOLLIES PONT,83210,83
10648,centre midi multiple route de nice,SOLLIèS-PONT,83210,83
10649,329 Route de la Crau,La Farlède,83210,83
10650,Avenue Gabriel Péri,Le Pradet,83220,83
10651,157 Avenue Ganzin,Le Pradet,83220,83
10652,RN 559 QUART VIEILLE,BORMES-LES-MIMOSAS,83230,83
